,date,close,open,low,high,volume
787,2020-10-08 06-AM,10623.4070294,10619.84556772,10610.16960003,10623.40702941,52601.59109495
788,2020-10-08 07-AM,10592.25886361,10623.4070294,10566.16847747,10623.4070294,340983.45042218
789,2020-10-08 07-AM,10586.29904643,10591.39397441,10581.87219969,10604.70693426,269274.24081473
790,2020-10-08 08-AM,10583.74770643,10585.03570924,10576.46470724,10601.73614391,117288.62614822
791,2020-10-08 08-AM,10563.34958913,10583.7117104,10556.02319781,10599.0,167890.4458237
792,2020-10-08 09-AM,10557.18643926,10563.34958914,10534.96602928,10577.02188949,341144.94496927
793,2020-10-08 09-AM,10560.69679593,10557.7063785,10557.68897957,10570.0,211384.90795762
794,2020-10-08 10-AM,10611.78437066,10560.69679593,10556.91346296,10625.0,458465.3050359
795,2020-10-08 10-AM,10605.93258179,10611.78437067,10603.72124418,10625.0,214441.88129036
796,2020-10-08 11-AM,10601.84781823,10607.6319831,10596.00360337,10607.6319831,125710.78635718
797,2020-10-08 11-AM,10604.45009846,10601.84781824,10597.23540892,10610.01146705,218623.39597147
798,2020-10-08 12-PM,10638.42742821,10605.06204832,10594.1742334,10638.42742821,257858.1281066
799,2020-10-08 12-PM,10635.03503246,10638.56703476,10620.74952694,10648.56703476,568045.49497359
800,2020-10-08 01-PM,10731.25383091,10637.46508904,10618.24423742,10738.87898,913112.7494759
801,2020-10-08 01-PM,10728.02153013,10733.74038055,10705.25481255,10742.56196779,970473.83736407
802,2020-10-08 02-PM,10731.71514351,10736.96746244,10712.84847749,10747.51092307,509404.89094332
803,2020-10-08 02-PM,10908.34557111,10731.87844112,10731.87844112,10938.12472194,1600073.78122779
804,2020-10-08 03-PM,10878.45487434,10910.5497,10870.54367039,10928.05534907,698188.85137756
805,2020-10-08 03-PM,10886.93233984,10876.4694121,10860.17171717,10907.89745712,357765.80286532
806,2020-10-08 04-PM,10885.99999999,10886.93233984,10873.87556223,10914.60871763,256445.20944018
807,2020-10-08 04-PM,10917.28538893,10887.0,10887.0,10929.57204314,373661.40394028
808,2020-10-08 05-PM,10890.90140475,10916.92708929,10889.66219992,10945.42290623,273399.18544337
809,2020-10-08 05-PM,10876.89643955,10889.8124461,10863.72648198,10891.97105413,196881.33986571
810,2020-10-08 06-PM,10856.89432674,10876.89643955,10854.94511362,10891.49983416,318849.37316592
811,2020-10-08 06-PM,10868.38684117,10855.91972018,10845.83333334,10877.45603802,89234.68305658
812,2020-10-08 07-PM,10877.3057777,10868.51183034,10856.96809393,10890.99999999,233020.87356039
813,2020-10-08 07-PM,10875.1937506,10879.25258458,10874.7255513,10890.48565732,195800.57865539
814,2020-10-08 08-PM,10867.61779725,10874.84369618,10858.95028858,10889.91957752,108689.95040015
815,2020-10-08 08-PM,10883.85583832,10868.1611985,10868.1611985,10898.31290173,195438.20543772
816,2020-10-08 09-PM,10877.45172705,10882.69618914,10868.94613907,10883.71584749,98112.82627135
817,2020-10-08 09-PM,10871.98380214,10877.45172704,10869.83867122,10898.36892564,283728.22855596
818,2020-10-08 10-PM,10893.71151388,10871.97972151,10869.77854439,10906.85128117,214874.26434262
819,2020-10-08 10-PM,10892.85608242,10893.71151388,10885.29521053,10899.99999998,156403.89415169
820,2020-10-08 11-PM,10880.93867846,10892.85608241,10877.19639991,10897.06816374,209723.28623549
821,2020-10-08 11-PM,10920.57839907,10880.93867845,10875.34731499,10930.0,299786.00350759
822,2020-10-09 12-AM,10877.77073178,10920.64928139,10869.4159767,10934.45326927,149116.82811437
823,2020-10-09 12-AM,10870.97337971,10877.77073177,10858.05508057,10878.24285776,133193.11511305
824,2020-10-09 01-AM,10889.99999999,10871.01108258,10868.42877127,10889.99999999,48124.31155346
825,2020-10-09 01-AM,10897.05662843,10889.99999999,10877.37121842,10897.61828238,150792.91878789
826,2020-10-09 02-AM,10901.98336603,10897.05662844,10889.11368008,10914.99999999,84393.58841838
827,2020-10-09 02-AM,10897.56786466,10901.01380099,10893.55670457,10901.45754419,26569.90964433
828,2020-10-09 03-AM,10881.16946099,10897.56786467,10877.0126278,10903.23342206,199093.05112918
829,2020-10-09 03-AM,10884.70963949,10881.21185584,10878.76038579,10893.16823968,113776.92645603
830,2020-10-09 04-AM,10873.65862451,10884.56224337,10873.65862451,10888.81184122,60068.63259085
831,2020-10-09 04-AM,10875.82899776,10873.57633205,10868.52958959,10884.97299917,132226.77739436
832,2020-10-09 05-AM,10881.81648713,10875.82899775,10871.3907198,10885.6813078,43294.6807288
833,2020-10-09 05-AM,10860.59238677,10881.81648713,10858.97061599,10881.81648714,50112.4352629
834,2020-10-09 06-AM,10855.83154971,10860.59238676,10828.22910001,10860.59238677,324414.20812714
835,2020-10-09 06-AM,10849.938841,10855.83154974,10849.90842091,10866.16953737,125911.32077411
836,2020-10-09 07-AM,10882.22828482,10849.938841,10849.93884099,10882.22828482,131783.27911121
837,2020-10-09 07-AM,10888.27514036,10882.88491404,10874.16729751,10899.99999999,168882.43162554
838,2020-10-09 08-AM,10885.06532873,10887.80343019,10878.37289517,10893.25561695,67072.42260131
839,2020-10-09 08-AM,10888.91352427,10883.03081795,10878.2,10891.78764181,26515.97739685
840,2020-10-09 09-AM,10872.08032396,10888.22900934,10865.38169471,10888.22900934,92421.4091762
841,2020-10-09 09-AM,10872.17152226,10871.31440642,10860.40969409,10872.17152226,65735.69747837
842,2020-10-09 10-AM,10894.73170443,10872.17152225,10867.16824498,10902.4176,246871.0268899
843,2020-10-09 10-AM,10979.11186483,10895.27646277,10895.27646276,10990.73551083,579486.31482649
844,2020-10-09 11-AM,11059.92312912,10979.11186483,10977.5489028,11090.1732401,822733.29085947
845,2020-10-09 11-AM,11043.24302931,11056.87351585,11019.7065809,11069.01521625,299861.12308042
846,2020-10-09 12-PM,11054.39085611,11043.73230132,11034.70229177,11059.95117874,269767.37922141
847,2020-10-09 12-PM,11062.17029901,11054.39085612,11050.01281533,11097.21321701,202299.67263246
848,2020-10-09 01-PM,11052.52338762,11062.17029901,11047.11282515,11079.77701731,189790.38550071
849,2020-10-09 01-PM,11067.59240181,11052.52338762,11045.29070073,11076.13005724,473916.00456119
850,2020-10-09 02-PM,11052.37201489,11069.35835625,11044.13598967,11075.49752464,502123.00965341
851,2020-10-09 02-PM,11057.94161217,11050.15689824,11035.92489792,11065.08856563,239474.74142678
852,2020-10-09 03-PM,11051.27090503,11057.94161217,11037.21251586,11063.13523678,466775.85643695
853,2020-10-09 03-PM,11083.43342282,11051.27090503,11049.20000001,11087.58787744,574330.5022827
854,2020-10-09 04-PM,11053.30306538,11083.43342282,11040.0,11097.94794951,891014.45424883
855,2020-10-09 04-PM,11046.77537555,11053.30306538,11045.10659567,11059.393977,103959.05904186
856,2020-10-09 05-PM,11047.15011684,11046.77537555,11042.62627529,11059.9103931,185568.55461262
857,2020-10-09 05-PM,11052.47909189,11047.15011684,11047.0,11054.9190479,162761.30434631
858,2020-10-09 06-PM,11038.26124125,11054.44726411,11030.6168,11054.44726411,169386.70388282
859,2020-10-09 06-PM,11043.74128052,11038.26124125,11028.50270405,11048.0,394502.36016046
860,2020-10-09 07-PM,11044.92449622,11043.74128051,11016.04496382,11044.92449622,208847.07755254
861,2020-10-09 07-PM,11030.07742435,11045.0,11021.3881973,11047.64886428,186674.72211881
862,2020-10-09 08-PM,11035.38322193,11030.07742435,11030.07742435,11047.26395746,395220.40815133
863,2020-10-09 08-PM,11030.0,11035.38322193,11028.45552062,11043.0,95177.88424371
864,2020-10-09 09-PM,11013.55161493,11030.0,11013.55161493,11030.0,109178.20684766
865,2020-10-09 09-PM,11049.05469867,11013.55161493,11012.74950002,11049.05469867,113885.44595666
866,2020-10-09 10-PM,11040.82069449,11049.10088666,11040.82069449,11055.81919428,121754.32191074
867,2020-10-09 10-PM,11067.32025123,11040.53094666,11035.23841812,11067.32025124,228768.98946618
868,2020-10-09 11-PM,11073.70037509,11067.32025123,11064.24597,11088.52223444,144528.89775469
869,2020-10-09 11-PM,11053.0,11073.70037508,11047.94674802,11075.79354475,353370.86539352
870,2020-10-10 12-AM,11084.92492184,11053.0,11053.0,11088.20911587,173871.75876029
871,2020-10-10 12-AM,11074.58725847,11084.92492183,11066.46884772,11087.60203256,106839.29043871
872,2020-10-10 01-AM,11073.70130419,11074.79440458,11054.71830338,11079.85462593,39513.59691461
873,2020-10-10 01-AM,11084.43645617,11073.70130419,11073.70130418,11087.13454349,34235.65998802
874,2020-10-10 02-AM,11377.14874983,11084.43645617,11079.60234654,11439.17543124,2831223.38710216
875,2020-10-10 02-AM,11377.96088488,11376.66649462,11364.00355227,11422.49077657,1145875.20065808
876,2020-10-10 03-AM,11394.01243859,11379.77097334,11379.22425029,11479.11039999,620695.77827354
877,2020-10-10 03-AM,11400.57030591,11392.29014189,11392.19310007,11424.21279874,139953.79916082
878,2020-10-10 04-AM,11385.88421074,11404.97691463,11380.3241787,11417.32490762,242248.85629847
879,2020-10-10 04-AM,11401.19992156,11384.92013774,11376.85941654,11405.88395625,342618.4341773
880,2020-10-10 05-AM,11398.71492692,11401.19992156,11379.91607797,11401.19992156,80806.41566872
881,2020-10-10 05-AM,11369.13326091,11398.71492692,11359.57337418,11398.71492692,115759.18382821
882,2020-10-10 06-AM,11376.77526916,11369.13326092,11367.50412,11384.04385547,227024.88481099
883,2020-10-10 06-AM,11352.41637623,11376.77526915,11351.17010502,11387.87290801,225575.7119025
884,2020-10-10 07-AM,11372.34152317,11352.41637624,11350.94679035,11372.34152318,139158.97413532
885,2020-10-10 07-AM,11375.0,11372.34152317,11357.34660791,11375.0,119524.13917611
886,2020-10-10 08-AM,11375.0,11374.99999999,11360.55454084,11375.0,69234.41351661
887,2020-10-10 08-AM,11371.6372054,11375.0,11367.41286541,11388.0,103408.7953795
888,2020-10-10 09-AM,11353.532721,11372.28803613,11352.19959408,11379.18331065,68206.6426744
889,2020-10-10 09-AM,11315.80475063,11353.53272099,11187.0,11371.08503851,1282551.09334815
890,2020-10-10 10-AM,11291.2787483,11315.80475064,11215.50605235,11315.80475064,789165.63075736
891,2020-10-10 10-AM,11309.49312787,11291.27874831,11283.57065162,11315.7824999,234519.68077129
892,2020-10-10 11-AM,11303.1959112,11310.59088157,11302.33999034,11354.28660794,273915.88167201
893,2020-10-10 11-AM,11316.72668585,11303.19591119,11297.47124749,11323.24379097,31584.56061297
894,2020-10-10 12-PM,11292.49999999,11316.72668585,11279.13370009,11332.45059656,139701.0249272
895,2020-10-10 12-PM,11334.62807847,11292.5,11286.34894119,11334.62807848,133668.57274409
896,2020-10-10 01-PM,11339.23365584,11334.62807847,11334.62807847,11341.0,7389.86103646
897,2020-10-10 01-PM,11345.26947821,11339.23365584,11307.18882815,11368.83119999,116250.30544389
898,2020-10-10 02-PM,11321.29609353,11345.26947824,11317.27489779,11346.35594555,90239.29053434
899,2020-10-10 02-PM,11350.33094647,11321.29609352,11321.14132475,11351.21097775,77342.34731572
900,2020-10-10 03-PM,11371.41166405,11350.6609744,11350.6609744,11373.0,102490.27684841
901,2020-10-10 03-PM,11347.40542816,11371.41166406,11307.16710001,11408.3648745,178659.82524973
902,2020-10-10 04-PM,11340.87837015,11347.61489106,11317.31046757,11371.46257877,107776.23220796
903,2020-10-10 04-PM,11333.48740787,11338.23379386,11310.42723725,11340.70569347,78468.80520042
904,2020-10-10 05-PM,11349.974964,11332.92074679,11326.76051225,11364.79678168,221580.87002847
905,2020-10-10 05-PM,11353.09758423,11349.97496401,11335.80000001,11356.33097775,81456.15838276
906,2020-10-10 06-PM,11350.24141975,11353.09758424,11341.55340143,11353.09758424,42236.89664294
907,2020-10-10 06-PM,11362.12056267,11349.74340199,11348.82240472,11368.93527164,82717.57506363
908,2020-10-10 07-PM,11360.67706892,11362.12056267,11341.45883012,11367.92169683,111584.27078405
909,2020-10-10 07-PM,11354.21941102,11360.61816718,11354.21941102,11370.02978768,48906.13247532
910,2020-10-10 08-PM,11360.17364039,11353.08406099,11337.33376979,11361.09618421,291346.43787452
911,2020-10-10 08-PM,11362.83922566,11360.1736404,11354.16894529,11364.48156146,138072.41504808
912,2020-10-10 09-PM,11365.05461098,11360.69377507,11320.29316778,11375.64529991,150958.14304514
913,2020-10-10 09-PM,11369.6490088,11365.05461092,11357.61826879,11372.99999992,147120.58301416
914,2020-10-10 10-PM,11343.43466058,11369.64900881,11331.7312591,11371.25852762,353146.98474845
915,2020-10-10 10-PM,11348.4066105,11343.43466058,11341.27380281,11365.89480364,106253.59725892
916,2020-10-10 11-PM,11303.46371283,11348.40661049,11290.88068368,11348.40661049,327043.09878142
917,2020-10-10 11-PM,11292.33323042,11301.8209479,11264.61775748,11306.1367691,319978.08011856
918,2020-10-11 12-AM,11301.99999998,11289.20583583,11287.62789568,11317.99999998,60596.37853151
919,2020-10-11 12-AM,11302.19183747,11300.41073963,11273.52574596,11306.05196009,121449.55677385
920,2020-10-11 01-AM,11316.22363714,11301.62675534,11301.09338604,11331.75534358,63194.57419547
921,2020-10-11 01-AM,11367.14295344,11319.15115651,11312.18306172,11389.80987203,287147.58474824
922,2020-10-11 02-AM,11356.60427888,11362.79495346,11347.71978213,11363.01157512,20044.33507516
923,2020-10-11 02-AM,11350.4423175,11356.76846756,11344.30055549,11360.22320853,47523.87616194
924,2020-10-11 03-AM,11335.35034133,11350.4423175,11331.04325883,11353.18845875,219474.0315352
925,2020-10-11 03-AM,11330.3902803,11334.63419442,11311.32240001,11335.50368174,438675.65360979
926,2020-10-11 04-AM,11316.80086379,11330.3902803,11311.32240001,11337.68009667,113788.32226461
927,2020-10-11 04-AM,11318.78670723,11316.78244942,11301.29878661,11318.78670723,221820.60124718
928,2020-10-11 05-AM,11326.08461008,11317.51000916,11304.80079998,11326.99999999,126291.93555631
929,2020-10-11 05-AM,11338.46565888,11326.08461009,11326.08461008,11340.54106532,61047.97208931
930,2020-10-11 06-AM,11356.5962716,11336.42184537,11336.42184537,11373.58230402,183158.82229169
931,2020-10-11 06-AM,11357.52036886,11355.68584362,11333.12901278,11358.19225367,65833.57042406
932,2020-10-11 07-AM,11338.74609516,11357.52036885,11338.74609516,11365.65614121,84240.2779219
933,2020-10-11 07-AM,11351.95053549,11338.74609517,11338.74609517,11356.83320937,58306.08343166
934,2020-10-11 08-AM,11346.73725048,11351.95053549,11332.9000001,11354.87546314,25584.5075608
935,2020-10-11 08-AM,11345.54379145,11346.73725047,11344.07984385,11360.04823032,116687.71026008
936,2020-10-11 09-AM,11346.45672827,11345.54379146,11327.5382516,11347.68943344,102665.07861959
937,2020-10-11 09-AM,11348.91346123,11346.45672828,11341.72538448,11350.54105789,59838.59942048
938,2020-10-11 10-AM,11356.4321679,11348.91346123,11339.13440794,11356.4321679,96740.2079396
939,2020-10-11 10-AM,11390.45051267,11356.43216789,11356.43216789,11400.0,208334.93761431
940,2020-10-11 11-AM,11365.65426335,11390.80649814,11361.35829232,11404.73725048,298433.62970848
941,2020-10-11 11-AM,11370.69999998,11367.56165532,11354.37128756,11371.62298952,165480.08169109
942,2020-10-11 12-PM,11351.91097343,11371.16149475,11348.55531554,11378.40091148,114488.96558711
943,2020-10-11 12-PM,11357.6298971,11351.91097342,11351.91097342,11367.99999996,79589.77998107
944,2020-10-11 01-PM,11372.57760332,11357.6298971,11333.36737517,11376.0,285370.61393173
945,2020-10-11 01-PM,11366.48945766,11372.57760333,11356.08132818,11374.58136438,61426.82049192
946,2020-10-11 02-PM,11382.86848451,11366.48945766,11366.48945766,11389.99999999,171495.20440939
947,2020-10-11 02-PM,11373.95230135,11382.86848451,11343.72400923,11440.29715236,538415.11660317
948,2020-10-11 03-PM,11427.22999021,11374.23665016,11374.23665016,11435.88869567,357891.40512911
949,2020-10-11 03-PM,11400.97014568,11427.22999021,11392.89749445,11427.22999021,403339.17158642
950,2020-10-11 04-PM,11402.78963959,11400.97014567,11360.82852625,11422.35278324,442021.46957769
951,2020-10-11 04-PM,11390.01899383,11403.66611107,11387.30420209,11415.80111362,162270.21465023
952,2020-10-11 05-PM,11401.23681514,11390.01899383,11390.01899383,11412.22940389,179460.60067187
953,2020-10-11 05-PM,11421.25972192,11401.23681514,11401.23681514,11424.8208072,72576.22307019
954,2020-10-11 06-PM,11411.87793529,11421.47686623,11395.63655248,11423.72724702,154995.8593726
955,2020-10-11 06-PM,11406.91739426,11411.87793528,11385.80815003,11417.26418654,286586.59997507
956,2020-10-11 07-PM,11381.96694276,11406.91739427,11381.96694276,11410.76682662,128068.61234531
957,2020-10-11 07-PM,11335.06980544,11381.96694277,11309.0,11390.0,819628.1274801
958,2020-10-11 08-PM,11353.63652677,11335.06980543,11335.06980543,11355.04277105,290632.08929574
959,2020-10-11 08-PM,11326.2102636,11353.63652677,11326.2102636,11354.94843657,88367.64226291
960,2020-10-11 09-PM,11319.10706701,11324.94952084,11282.15233458,11333.57780399,413560.27916382
961,2020-10-11 09-PM,11322.91801949,11319.107067,11319.107067,11337.99999999,65273.646689
962,2020-10-11 10-PM,11340.10307823,11322.91801949,11294.21973907,11347.83265021,172784.73845669
963,2020-10-11 10-PM,11350.19344663,11340.44439105,11326.28335024,11354.73443212,170451.46312326
964,2020-10-11 11-PM,11366.60000002,11350.19344664,11344.29849961,11371.0,115744.86103989
965,2020-10-11 11-PM,11366.45249987,11366.60000001,11361.66638853,11390.0,202964.89955731
966,2020-10-12 12-AM,11349.1828544,11366.45249986,11344.29849965,11366.99999999,134848.15138408
967,2020-10-12 12-AM,11376.06765318,11349.0289165,11346.86738707,11376.23202292,37744.23064018
968,2020-10-12 01-AM,11371.00285114,11376.06765318,11354.04120003,11376.06765318,40136.79724787
969,2020-10-12 01-AM,11389.71450408,11371.28710707,11371.28710707,11398.19999999,146826.63858802
970,2020-10-12 02-AM,11376.49456722,11389.71450408,11369.44481534,11389.71450408,105110.62988727
971,2020-10-12 02-AM,11398.06753173,11376.49456722,11374.02346555,11404.84248621,114108.19191886
972,2020-10-12 03-AM,11386.89473741,11398.06753172,11384.24693497,11408.5,55001.36172655
973,2020-10-12 03-AM,11382.63441854,11386.91237444,11382.59620041,11405.72988863,107161.86256916
974,2020-10-12 04-AM,11376.93926375,11382.63441854,11363.61360269,11382.63441854,62470.93656951
975,2020-10-12 04-AM,11384.14386874,11376.93926374,11376.93926374,11390.03801994,57935.1207113
976,2020-10-12 05-AM,11397.63189404,11384.14386874,11375.22701328,11409.99999999,43708.71060756
977,2020-10-12 05-AM,11393.57756749,11397.34695323,11384.71100816,11402.93164736,70986.75109833
978,2020-10-12 06-AM,11360.72042994,11395.33864143,11357.10774676,11396.83506742,189330.04567574
979,2020-10-12 06-AM,11339.36508356,11356.86780334,11336.0,11369.2,151081.87576567
980,2020-10-12 07-AM,11369.13008594,11339.36508355,11329.76060002,11369.92984941,81288.24873019
981,2020-10-12 07-AM,11375.30694241,11369.13008594,11368.71481011,11387.50173614,157499.84723972
982,2020-10-12 08-AM,11387.43066317,11375.30695241,11363.83129147,11387.43066317,71456.93126077
983,2020-10-12 08-AM,11358.69327083,11387.43066317,11356.29222035,11388.0,183236.69134935
984,2020-10-12 09-AM,11359.56583671,11356.51773739,11350.0,11374.10734818,173380.18051539
985,2020-10-12 09-AM,11351.39321835,11359.56583671,11310.22897304,11359.56583671,188401.42394
986,2020-10-12 10-AM,11337.54599685,11351.39321835,11335.57606683,11365.11171692,99112.62105689
987,2020-10-12 10-AM,11261.92533215,11337.54599684,11200.56538309,11337.54599684,902737.54956998
988,2020-10-12 11-AM,11253.99638019,11261.32612067,11239.7026381,11270.4090526,407548.79133949
989,2020-10-12 11-AM,11245.61378182,11253.99638017,11243.6605875,11264.23685659,248256.62078289
990,2020-10-12 12-PM,11260.60566866,11243.00000002,11240.02602211,11273.22679999,146995.4556435
991,2020-10-12 12-PM,11287.89098507,11260.60566865,11259.42065629,11287.89098508,167811.57699282
992,2020-10-12 01-PM,11309.47510001,11287.89098507,11275.87540031,11316.5203624,361432.88281754
993,2020-10-12 01-PM,11480.99999999,11305.68830295,11293.32556092,11516.59643144,1704319.3060164
994,2020-10-12 02-PM,11475.96007442,11481.0,11457.69945639,11491.80297264,518564.68005546
995,2020-10-12 02-PM,11467.81153588,11476.56351747,11446.04676373,11482.11647332,456612.41030975
996,2020-10-12 03-PM,11518.60125814,11468.74255876,11468.74255876,11524.58713106,353647.18085784
997,2020-10-12 03-PM,11545.54833059,11517.08491163,11487.57448463,11588.0,821410.38549116
998,2020-10-12 04-PM,11565.82425302,11545.54833059,11525.81342139,11572.61359568,831118.89692871
999,2020-10-12 04-PM,11550.67756032,11565.70596862,11550.67753996,11575.05547724,406773.75189835
1000,2020-10-12 05-PM,11529.79668587,11550.67756032,11526.3896427,11565.17802778,368321.59851093
1001,2020-10-12 05-PM,11550.99999999,11529.57155705,11529.57155705,11551.0,169932.32123173
1002,2020-10-12 06-PM,11554.37448136,11551.0,11537.24532895,11558.08169623,207462.05956166
1003,2020-10-12 06-PM,11549.11784595,11553.66382265,11545.47936225,11562.48997078,108913.9397816
1004,2020-10-12 07-PM,11563.29096247,11549.11784595,11539.12240001,11567.99999999,158308.43807434
1005,2020-10-12 07-PM,11541.66428397,11566.53478198,11539.96014737,11570.07505494,142479.36718761
1006,2020-10-12 08-PM,11565.89632825,11541.491159,11533.06756118,11566.08884836,271607.76686087
1007,2020-10-12 08-PM,11557.09239122,11566.61056413,11551.19004793,11572.0,196802.56580266
1008,2020-10-12 09-PM,11642.75419863,11557.09239123,11557.09239122,11644.8037,517094.24070925
1009,2020-10-12 09-PM,11681.39198104,11642.75419863,11642.75419863,11714.6688,538061.74258301
1010,2020-10-12 10-PM,11674.38664281,11681.39198105,11674.38664281,11699.78701253,104304.11180228
1011,2020-10-12 10-PM,11655.98252114,11673.71616262,11636.82043458,11675.06452536,148684.39198028
1012,2020-10-12 11-PM,11551.66114981,11655.98252115,11492.50638285,11655.98252115,954601.53978352
1013,2020-10-12 11-PM,11530.06744972,11551.87734554,11485.61378678,11551.87734554,491899.58849528
1014,2020-10-13 12-AM,11522.54959477,11527.91314058,11481.26136454,11541.9626365,358305.08142133
1015,2020-10-13 12-AM,11490.95767956,11522.54959477,11434.79845102,11525.30177518,401590.75937393
1016,2020-10-13 01-AM,11479.56630088,11490.95767955,11450.70796485,11496.56387149,292554.58630677
1017,2020-10-13 01-AM,11501.08027534,11481.05449838,11468.27318665,11508.31773802,79793.73981586
1018,2020-10-13 02-AM,11463.56232232,11500.73776086,11458.62263156,11500.73776086,192519.54866154
1019,2020-10-13 02-AM,11484.5301184,11466.02957513,11460.65009501,11503.42357085,185740.84746378
1020,2020-10-13 03-AM,11459.76036619,11482.8490425,11419.0001149,11483.8309562,410779.17963435
1021,2020-10-13 03-AM,11453.16153917,11459.76036618,11450.10000007,11470.92949837,188827.36599293
1022,2020-10-13 04-AM,11464.95352987,11453.22138457,11448.17231637,11479.35525622,182421.37978949
1023,2020-10-13 04-AM,11480.02515115,11464.95352987,11464.95352987,11482.65740074,43091.73373483
1024,2020-10-13 05-AM,11508.51180294,11479.21376175,11479.21376175,11508.51180295,108914.45755437
1025,2020-10-13 05-AM,11506.61830928,11508.51180294,11503.04458873,11516.59643145,121193.02914279
1026,2020-10-13 06-AM,11489.9859,11506.61830929,11478.19246252,11507.07455548,108845.22421055
1027,2020-10-13 06-AM,11479.60748604,11489.93851664,11462.00000002,11489.98589999,79036.1863485
1028,2020-10-13 07-AM,11445.66240352,11478.1310172,11431.0,11478.1310172,208190.36006705
1029,2020-10-13 07-AM,11453.23240266,11445.66240351,11438.20260273,11463.10829162,97480.6586226
1030,2020-10-13 08-AM,11461.65636691,11453.23240265,11443.30752091,11473.29999999,167949.60169706
1031,2020-10-13 08-AM,11486.38632282,11461.65636691,11461.65636691,11486.38632282,97322.93489087
1032,2020-10-13 09-AM,11477.86436326,11486.5092682,11463.69452289,11488.40355441,185524.14261894
1033,2020-10-13 09-AM,11467.49883448,11479.75815121,11463.00526592,11487.63172398,150517.05861467
1034,2020-10-13 10-AM,11517.08868699,11467.5108325,11391.1,11519.555,838799.9796882
1035,2020-10-13 10-AM,11517.42675206,11517.088687,11514.52911895,11553.34985924,385012.73962961
1036,2020-10-13 11-AM,11506.9964402,11517.42675205,11497.22513455,11524.16277963,151430.89670632
1037,2020-10-13 11-AM,11484.32533465,11506.99644021,11470.12027117,11521.9210144,200169.76123581
1038,2020-10-13 12-PM,11484.96303293,11484.32533465,11465.37050364,11506.67940616,153457.31367491
1039,2020-10-13 12-PM,11442.27941647,11484.96303292,11426.6597204,11490.52551842,432610.07246472
1040,2020-10-13 01-PM,11421.6402641,11443.36310114,11390.23592027,11443.36310114,510061.22355749
1041,2020-10-13 01-PM,11351.05742476,11421.55941918,11328.63,11421.55941918,580365.90972257
1042,2020-10-13 02-PM,11369.27793578,11350.83049038,11310.0,11369.27793579,639707.00376347
1043,2020-10-13 02-PM,11386.96504822,11369.27793578,11358.75152429,11386.96504822,265877.37631401
1044,2020-10-13 03-PM,11383.0488749,11386.96504822,11368.90466598,11414.82950383,199893.72953235
1045,2020-10-13 03-PM,11379.32337627,11383.9623074,11375.32193623,11404.61845878,305400.07601712
1046,2020-10-13 04-PM,11382.05538942,11380.02522453,11344.0538543,11387.90953205,306582.61124565
1047,2020-10-13 04-PM,11392.38466454,11382.36343818,11357.58950202,11392.62817684,167080.92221247
1048,2020-10-13 05-PM,11381.87225037,11392.38466454,11367.05507234,11396.15870539,224865.79177504
1049,2020-10-13 05-PM,11354.03423648,11382.28910024,11350.00000001,11382.28910025,352697.78030765
1050,2020-10-13 06-PM,11390.28095198,11350.7683524,11344.01688321,11396.63090616,318084.90168709
1051,2020-10-13 06-PM,11380.08148524,11390.28095198,11359.79397385,11390.28095198,356485.6827724
1052,2020-10-13 07-PM,11414.04530465,11378.91275118,11371.06231029,11414.04530466,272202.5132333
1053,2020-10-13 07-PM,11386.74475754,11414.04530466,11386.74475754,11425.59685529,222470.51100143
1054,2020-10-13 08-PM,11421.73217731,11386.74475754,11386.74475754,11421.73217732,199999.49057293
1055,2020-10-13 08-PM,11422.46578653,11421.73217731,11406.04532541,11422.46578653,56663.05572867
1056,2020-10-13 09-PM,11444.91394463,11422.46578653,11412.78100004,11453.26317713,140902.37383384
1057,2020-10-13 09-PM,11443.10581873,11444.45589631,11412.30800004,11456.89003389,85152.07876484
1058,2020-10-13 10-PM,11431.30963621,11443.70146381,11426.09579707,11450.51723688,85111.29948505
1059,2020-10-13 10-PM,11431.2868757,11431.31893762,11416.16592018,11439.17192774,110395.3207921
1060,2020-10-13 11-PM,11427.37616456,11431.2868757,11427.37616456,11444.95943349,85248.83764562
1061,2020-10-13 11-PM,11419.73148338,11427.37616457,11408.93161966,11429.80047901,150454.84029534
1062,2020-10-14 12-AM,11447.54946308,11419.73148338,11406.86720004,11453.43433261,151134.56126453
1063,2020-10-14 12-AM,11474.57487221,11447.96705448,11447.96705448,11482.13930404,77386.31908662
1064,2020-10-14 01-AM,11436.33333951,11474.00550924,11434.89508021,11478.99999999,193785.77506442
1065,2020-10-14 01-AM,11444.82217236,11436.04742256,11432.16815335,11446.88103362,78543.28945028
1066,2020-10-14 02-AM,11440.10569177,11444.82217235,11419.87612879,11444.82217236,110175.80188495
1067,2020-10-14 02-AM,11422.56934471,11440.10569178,11418.05664363,11444.35543999,137967.34392688
1068,2020-10-14 03-AM,11435.1661651,11422.56934472,11422.56934472,11441.25388528,35258.88157637
1069,2020-10-14 03-AM,11389.41720188,11429.68456998,11389.41720188,11445.12864677,296632.43899936
1070,2020-10-14 04-AM,11414.07548757,11389.41720187,11366.12145933,11418.72004233,259146.25192289
1071,2020-10-14 04-AM,11390.52389358,11414.07548758,11387.84083845,11414.07548758,246972.29654856
1072,2020-10-14 05-AM,11399.81995612,11390.52389358,11377.3473961,11409.77178217,197584.21024557
